Time,traj,gen,theta
1.911111111,0.880971877,0.8787931601488455,1.001
1.922222222,0.8726927,0.8785250901839322,1.002
1.933333333,0.879338707,0.8781980198476722,1.003
1.944444444,0.881802892,0.877870594936891,1.004
1.955555556,0.872975946,0.8775462775438266,1.005
1.966666667,0.878096758,0.8772252255401359,1.006
1.977777778,0.879339727,0.876907401482789,1.007
1.988888889,0.874136733,0.8765927582886932,1.008
2.0,0.875510015,0.8762812500024985,1.009
2.011111111,0.885610283,0.8759728322906637,1.01
2.022222222,0.884636941,0.8756674623488663,1.011
2.033333333,0.877165677,0.8753650987846627,1.012
2.044444444,0.872416672,0.8750657015042748,1.013
2.055555556,0.888688723,0.8747692316068735,1.014
2.066666667,0.875730522,0.8744756512844866,1.015
2.077777778,0.876521447,0.8741849237278451,1.016
2.088888889,0.879961326,0.8738970130361773,1.017
2.2,0.86664201,0.8736118841337424,1.018
2.211111111,0.864160937,0.8733295026884874,1.019
2.222222222,0.871734594,0.8730498350362537,1.02
2.233333333,0.869865594,0.87277284810767,1.021
2.244444444,0.876571405,0.8724985093591351,1.022
2.255555556,0.873841625,0.8722267867068284,1.023
2.266666667,0.869052929,0.8719576484634263,1.024
2.277777778,0.867376582,0.8716910632775277,1.025
2.288888889,0.87189463,0.8714270000765574,1.026
2.3,0.864612499,0.871165428011063,1.027
2.311111111,0.876312593,0.8709063164019756,1.028
2.322222222,0.868311839,0.8706496346901441,1.029
2.333333333,0.866462857,0.8703953523876865,1.03
2.344444444,0.87266284,0.8701434390314737,1.031
2.355555556,0.871025592,0.8698938641388251,1.032
2.366666667,0.866175807,0.8696465971649044,1.033
2.377777778,0.866437733,0.8694016074622113,1.034
2.388888889,0.871938914,0.8691588642416807,1.035
2.4,0.869900302,0.8689183365353221,1.036
2.411111111,0.863685694,0.8686799931615591,1.037
2.422222222,0.868007673,0.8684438026914726,1.038
2.433333333,0.863489437,0.8682097334170397,1.039
2.444444444,0.860647526,0.8679777533208854,1.04
2.455555556,0.864899271,0.8677478300485832,1.041
2.466666667,0.86859067,0.8675199308817255,1.042
2.477777778,0.874462673,0.8672940227133277,1.043
2.488888889,0.862348076,0.8670700720247114,1.044
2.5,0.867732984,0.8668480448641641,1.045
2.511111111,0.865670479,0.8666279068280622,1.046
2.522222222,0.858548039,0.8664096230425071,1.047
2.533333333,0.864409196,0.866193158147756,1.048
2.544444444,0.862814302,0.8659784762845857,1.049
2.555555556,0.866226813,0.8657655410816093,1.05
2.566666667,0.865322601,0.8655543156453984,1.051
2.577777778,0.863279148,0.8653447625520124,1.052
2.588888889,0.858969513,0.865136843840436,1.053
2.6,0.874319408,0.8649305210079198,1.054
2.611111111,0.867497646,0.8647257550077766,1.055
2.622222222,0.874865108,0.864522506247903,1.056
2.633333333,0.865096564,0.8643207345926635,1.057
2.644444444,0.863699171,0.8641203993654852,1.058
2.655555556,0.865005837,0.8639214593542216,1.059
2.666666667,0.860146738,0.8637238728174933,1.06
2.677777778,0.862857371,0.8635275974940549,1.061
2.688888889,0.861705935,0.8633325906131281,1.062
2.7,0.865734445,0.8631388089064856,1.063
2.711111111,0.8653456,0.86294620862354,1.064
2.722222222,0.860635633,0.8627547455463388,1.065
2.733333333,0.859434674,0.8625643750079597,1.066
2.744444444,0.861449434,0.8623750519112652,1.067
2.755555556,0.865952616,0.8621867307501325,1.068
2.766666667,0.860804582,0.8619993656319083,1.069
2.777777778,0.85911654,0.8618129103011755,1.07
2.788888889,0.871464374,0.8616273181647738,1.071
2.8,0.865364007,0.8614425423188969,1.072
2.811111111,0.866575918,0.8612585355763639,1.073
2.822222222,0.863898608,0.8610752504960391,1.074
2.833333333,0.862617565,0.8608926394118196,1.075
2.844444444,0.861885066,0.8607106544645668,1.076
2.855555556,0.856580176,0.860529247633163,1.077
2.866666667,0.854982543,0.8603483707669138,1.078
2.877777778,0.856972183,0.8601679756187162,1.079
2.888888889,0.86254118,0.8599880138783623,1.08
2.9,0.855612956,0.8598084372066256,1.081
2.911111111,0.85570463,0.8596291972691484,1.082
2.922222222,0.857753265,0.8594502457708103,1.083
2.933333333,0.863635414,0.859271534490247,1.084
2.944444444,0.863869245,0.8590930153138723,1.085
2.955555556,0.858558266,0.85891464026983,1.086
2.966666667,0.864071939,0.8587363615621474,1.087
2.977777778,0.858516297,0.8585581316037898,1.088
2.988888889,0.861268889,0.8583799030498199,1.089
3.0,0.865827951,0.8582016288289814,1.09
3.011111111,0.863192421,0.8580232621760105,1.091
3.022222222,0.850013955,0.8578447566620353,1.092
3.033333333,0.864102128,0.857666066224179,1.093
3.044444444,0.859692139,0.8574871451945905,1.094
3.055555556,0.857800901,0.8573079483282532,1.095
3.066666667,0.857078454,0.857128430829824,1.096
3.077777778,0.861921997,0.8569485483786182,1.097
3.088888889,0.849651907,0.856768257153106,1.098
3.1,0.852567833,0.8565875138538926,1.099
3.111111111,0.860466414,0.8564062757249943,1.1
3.122222222,0.860226877,0.8562245005741232,1.101
3.133333333,0.854206231,0.8560421467911288,1.102
3.144444444,0.855134861,0.8558591733655897,1.103
3.155555556,0.8529519,0.8556755399022676,1.104
3.166666667,0.851733603,0.8554912066352675,1.105
3.177777778,0.854859328,0.8553061344408452,1.106
3.188888889,0.856547159,0.8551202848484872,1.107
3.2,0.85097804,0.8549336200507521,1.108
3.211111111,0.853499422,0.8547461029110613,1.109
3.222222222,0.858858303,0.8545576969705593,1.11
3.233333333,0.856862027,0.8543683664531714,1.111
3.244444444,0.853699424,0.8541780762692048,1.112
3.255555556,0.858998139,0.8539867920174828,1.113
3.266666667,0.854063641,0.8537944799863638,1.114
3.277777778,0.848188037,0.8536011071528606,1.115
3.288888889,0.851916481,0.8534066411811552,1.116
3.3,0.857506521,0.8532110504183912,1.117
3.311111111,0.849834025,0.8530143038912452,1.118
3.322222222,0.851018255,0.8528163712994357,1.119
3.333333333,0.844597433,0.8526172230090543,1.12
3.344444444,0.850295038,0.8524168300439549,1.121
3.355555556,0.854517571,0.8522151640773986,1.1219999999999999
3.366666667,0.849698943,0.8520121974210828,1.123
3.377777778,0.85705584,0.8518079030140487,1.124
3.388888889,0.850450901,0.8516022544105183,1.125
3.4,0.852763857,0.8513952257667495,1.126
3.411111111,0.852148417,0.8511867918269139,1.127
3.422222222,0.848762474,0.8509769279083466,1.1280000000000001
3.433333333,0.85285346,0.850765609885808,1.129
3.444444444,0.846852003,0.8505528141753033,1.13
3.455555556,0.852172527,0.850338517717025,1.131
3.466666667,0.846832652,0.8501226979573508,1.1320000000000001
3.477777778,0.843744259,0.8499053328309424,1.133
3.488888889,0.844506658,0.8496864007416424,1.134
3.5,0.856128795,0.8494658805430375,1.135
3.511111111,0.843213497,0.8492437515186326,1.1360000000000001
3.522222222,0.849289742,0.8490199933612271,1.137
3.533333333,0.84702407,0.8487945861521996,1.138
3.544444444,0.848419925,0.8485675103403467,1.139
3.555555556,0.845133839,0.8483387467199162,1.1400000000000001
3.566666667,0.854099305,0.84810827640852,1.141
3.577777778,0.850101354,0.8478760808249062,1.142
3.588888889,0.84046671,0.8476421416661883,1.143
3.6,0.848891344,0.8474064408840468,1.1440000000000001
3.611111111,0.855151184,0.8471689606623969,1.145
3.622222222,0.848654906,0.8469296833927207,1.146
3.633333333,0.848641231,0.846688591650208,1.147
3.644444444,0.839776444,0.8464456681691229,1.148
3.655555556,0.847199973,0.8462008958187441,1.149
3.666666667,0.847882917,0.8459542575773591,1.15
3.677777778,0.844533737,0.8457057365077209,1.151
3.688888889,0.84264924,0.8454553157301379,1.152
3.7,0.849042006,0.8452029783977983,1.153
3.711111111,0.846181478,0.8449487076691167,1.154
3.722222222,0.850885198,0.8446924866811004,1.155
3.733333333,0.842079794,0.8444342985221139,1.156
3.744444444,0.838999268,0.8441741262040419,1.157
3.755555556,0.847318499,0.8439119526336609,1.158
3.766666667,0.84671512,0.8436477605841028,1.159
3.777777778,0.840942605,0.8433815326650348,1.16
3.788888889,0.841783459,0.8431132512928555,1.161
3.8,0.844315763,0.8428428986599139,1.162
3.811111111,0.840699496,0.8425704567022914,1.163
3.822222222,0.837981782,0.8422959070685231,1.164
3.833333333,0.843316044,0.8420192310853992,1.165
3.844444444,0.83140435,0.8417404097245342,1.166
3.855555556,0.837703495,0.8414594235661365,1.167
3.866666667,0.832322089,0.8411762527639122,1.168
3.877777778,0.842108865,0.8408908770064882,1.169
3.888888889,0.839752203,0.8406032754787733,1.17
3.9,0.840164702,0.8403134268216103,1.171
3.911111111,0.838765902,0.8400213090897627,1.172
3.922222222,0.844042513,0.83972689970843,1.173
3.933333333,0.838221582,0.8394301754272593,1.174
3.944444444,0.83967153,0.839131112273008,1.175
3.955555556,0.841084613,0.838829685499895,1.176
3.966666667,0.8381853,0.8385258695371212,1.177
3.977777778,0.838355774,0.8382196379343589,1.178
3.988888889,0.842553065,0.8379109633035735,1.179
4.0,0.838060083,0.8375998172589428,1.18
4.011111111,0.84191302,0.8372861703523682,1.181
4.022222222,0.833291416,0.8369699920056726,1.182
4.033333333,0.833326763,0.8366512504386949,1.183
4.044444444,0.838505396,0.8363299125933283,1.184
4.055555556,0.843926558,0.8360059440524542,1.185
4.066666667,0.841570711,0.8356793089539655,1.186
4.077777778,0.836421485,0.8353499698981218,1.187
4.088888889,0.831207603,0.835017887850419,1.188
4.1,0.836396163,0.8346830220358981,1.189
4.111111111,0.830666401,0.8343453298267557,1.19
4.122222222,0.835687866,0.8340047666214122,1.191
4.133333333,0.829507801,0.8336612857150555,1.192
4.144444444,0.835492936,0.8333148381592954,1.193
4.155555556,0.830985046,0.8329653726111832,1.194
4.166666667,0.831923937,0.832612835170581,1.195
4.177777778,0.836528022,0.8322571692028949,1.196
4.188888889,0.839647143,0.8318983151482223,1.197
4.2,0.836987954,0.8315362103121094,1.198
4.211111111,0.833815131,0.831170788640336,1.199
4.222222222,0.831664546,0.8308019804707039,1.2
4.233333333,0.834173682,0.8304297122637839,1.201
4.244444444,0.826057429,0.8300539063063705,1.202
4.255555556,0.824549246,0.8296744803883034,1.203
4.266666667,0.826461137,0.8292913474448242,1.204
4.277777778,0.827436402,0.8289044151647008,1.205
4.288888889,0.824602102,0.8285135855553165,1.206
4.3,0.828723345,0.8281187544635424,1.207
4.311111111,0.831434346,0.8277198110428111,1.208
4.322222222,0.826742025,0.8273166371601984,1.209
4.333333333,0.830167985,0.8269091067367552,1.21
4.344444444,0.826562872,0.8264970850086277,1.211
4.355555556,0.826506822,0.82608042769892,1.212
4.366666667,0.825461237,0.8256589800870326,1.213
4.377777778,0.829103482,0.8252325759581969,1.214
4.388888889,0.825512921,0.824801036415648,1.215
4.4,0.824885089,0.8243641685311697,1.216
4.411111111,0.822814056,0.8239217638081875,1.217
4.422222222,0.831150672,0.823473596423746,1.218
4.433333333,0.827046818,0.8230194212102154,1.219
4.444444444,0.822587046,0.8225589713281621,1.22
4.455555556,0.814225613,0.8220919555716899,1.221
4.466666667,0.825031625,0.8216180552335732,1.222
4.477777778,0.822736497,0.8211369204401444,1.223
4.488888889,0.832597677,0.8206481658436559,1.224
4.5,0.818219917,0.8201513655314017,1.225
4.511111111,0.823927634,0.8196460469734053,1.226
4.522222222,0.813347851,0.8191316837811129,1.227
4.533333333,0.82394768,0.8186076869839114,1.228
4.544444444,0.821166751,0.8180733944435288,1.229
4.555555556,0.821044914,0.8175280579081617,1.23
4.566666667,0.824942692,0.8169708270445958,1.231
4.577777778,0.819773433,0.8164007295616333,1.232
4.588888889,0.81694804,0.8158166462225409,1.233
4.6,0.818585949,0.8152172790925376,1.234
4.611111111,0.81369337,0.8146011107105209,1.235
4.622222222,0.822356885,0.8139663509158693,1.236
4.633333333,0.81191865,0.8133108666131059,1.237
4.644444444,0.813622268,0.812632087547734,1.238
4.655555556,0.815462487,0.8119268777139198,1.239
4.666666667,0.813807259,0.8111913564749468,1.24
4.677777778,0.816550196,0.8104206443797667,1.241
4.688888889,0.803283561,0.8096084932353796,1.242
4.7,0.815082276,0.8087467330044565,1.2429999999999999
4.711111111,0.80942433,0.8078244190574136,1.244
4.722222222,0.805849378,0.8068264704081822,1.245
4.733333333,0.814489821,0.8057314049063425,1.246
4.744444444,0.799761131,0.8045073894493939,1.2469999999999999
4.755555556,0.803627066,0.8031049538867738,1.248
4.766666667,0.791536408,0.801442613466554,1.249
4.777777778,0.79496034,0.7993760598265337,1.25
4.788888889,0.782831677,0.7966249607312949,1.251
4.8,0.75131675,0.792574228826022,1.252
4.811111111,0.751832478,0.7856283800376581,1.2530000000000001
4.822222222,0.76285813,0.7705012705818928,1.254
4.833333333,0.759375998,0.7212446240015775,1.255
4.844444444,0.754251898,0.37105830766988473,1.256
4.855555556,0.757009834,-18.219718017876627,1.2570000000000001
4.866666667,0.756532404,-925652.1503170372,1.258
4.877777778,0.752070601,-1.0485839083023137e+20,1.259
4.888888889,0.749064004,-1.5242915022089466e+62,1.26
4.9,0.747072738,-4.682335706916271e+188,1.2610000000000001
4.911111111,0.744208404,-inf,1.262
4.922222222,0.737204247,,1.263
4.933333333,0.738244796,,1.264
4.944444444,0.734438572,,1.2650000000000001
4.955555556,0.732510683,,1.266
4.966666667,0.724192343,,1.267
4.977777778,0.719428316,,1.268
4.988888889,0.715209343,,1.2690000000000001
5.0,0.715403352,,1.27
